dfg
4857	402	7965	2032
3610	403	4545	8276
3851	403	6354	1483
2183	404	9763	6768
7335	404	6357	8490
4779	405	9530	4472
7427	407	4159	4097
2839	408	8496	4341
3832	409	864	9633
1731	410	3	5022
7155	410	3634	4991
8644	410	9307	6453
2562	411	4845	5041
4629	412	1763	5059
7055	412	9453	3113
2577	413	9118	8989
8121	414	4670	7345
9079	416	1959	2049
199	418	9382	2296
492	419	7326	5493
6262	419	7701	7406
1979	419	7570	4746
7472	420	6280	2617
2443	422	7131	8292
4165	422	3532	442
1359	424	7498	5065
1652	424	1056	3809
9609	424	4163	9414
9946	425	1917	6237
531	427	8882	3590
1914	431	1369	4258
5560	432	1199	9843
3097	432	3988	9512
3320	433	1514	5748
9147	433	1966	1336
184	434	9356	5095
775	438	8060	2250
8327	438	7521	2857
335	439	592	9227
4252	439	5661	2997
380	442	6465	3015
6699	443	818	4445
7510	443	5719	7472
2230	444	3347	3899
4586	444	6645	8427
7748	445	6665	267
743	446	1603	7680
3607	448	679	1727
983	450	8871	4849
6506	451	9636	3809
6765	451	6454	513
3870	451	8605	8355
6247	452	5703	7080
4687	453	3323	8241
9641	453	1354	8542
9931	454	6235	9821
8725	455	3294	915
3211	456	4611	4536
3046	457	7935	7214
5899	457	3967	8125
5950	460	8460	199
4908	461	1510	6858
1888	462	8271	3070
8189	462	1116	9443
4054	464	2242	9792
8746	465	4964	1561
9061	466	7453	6915
3787	468	5459	5214
2030	472	6600	7057
4478	472	2518	5399
8121	476	6308	1855
8157	477	2453	9613
397	478	7263	8882
2494	480	9819	6707
6541	481	1118	8396
1686	484	5108	6507
2193	484	5586	2791
3763	484	1963	540
7302	484	1581	8870
975	486	4825	1543
8420	486	5358	2197
8517	487	6152	4117
1708	488	6947	4572
2615	489	4727	9318
9047	491	1547	4929
4789	496	4968	8122
914	497	3149	9705
596	498	6131	3940
2329	498	3570	3157
8914	499	1634	3728
3163	499	6927	6180
2634	501	238	2538
2712	502	3974	1196
4739	502	3509	1939
8744	502	2062	5491
1985	503	6788	4745
3467	505	8869	8643
1667	506	6171	5023
2256	508	4575	384
5871	508	2160	3113
8132	509	5750	5621
739	510	9773	1905
4246	511	6978	5469
1585	512	9361	6066
5143	512	1555	3461
8309	512	2547	2924
7920	515	4551	8240
1826	516	6983	9306
7467	516	1307	3652
9648	516	8837	2528
6748	517	5493	2389
3948	520	6768	1788
8473	521	396	432
9427	522	8449	9114
9993	524	6572	4164
9549	525	8993	3826
9666	527	4209	8307
9586	529	7257	1552
2770	530	9977	8308
3094	532	1684	6347
4008	533	8486	309
504	533	3521	3460
9845	534	1191	5043
1076	535	769	2328
53	535	254	6517
8416	539	553	9855
1815	541	7973	2342
4906	543	7243	4088
8805	543	1868	9882
589	545	1868	9547
6005	545	5545	9294
2245	546	1259	8696
966	547	7946	928
1782	548	8942	5235
2061	548	1811	564
8390	551	7301	4403
8768	551	8771	7960
5967	551	9537	1990
513	554	1334	9303
2238	555	3158	8857
9863	556	3525	3267
3419	556	89	2864
6738	557	8136	2272
3491	559	9868	3780
693	559	4677	1340
600	560	6443	8826
4521	560	793	2991
6342	560	8416	1350
1749	561	2047	7372
1985	562	390	880
796	563	749	6626
5633	564	9668	9200
6276	565	6370	1181
7272	565	9312	2736
2300	566	5205	566
7187	566	6580	1362
5250	567	7643	1616
7343	568	2960	1033
1470	569	5192	4489
5378	569	6749	8735
3475	570	8175	5604
4539	573	7943	395
4619	573	6457	8771
9158	575	8655	6666
3558	578	7043	1962
5082	579	1976	9973
8242	579	3322	6453
448	580	9468	7343
2560	580	19	1991
1367	582	3719	9890
7892	582	1764	3520
5501	584	6369	3467
5315	585	2458	9908
4487	588	9541	3043
6815	589	2459	409
2382	590	6280	1307
8615	594	6616	7165
9988	595	3963	3686
2432	597	1135	517
7162	597	7939	8247
4600	600	9426	2899
628	601	6239	7755
8238	603	7211	8377
3548	605	3778	7767
1715	606	5594	287
6831	606	3485	6503
6608	608	9511	1736
4680	608	9552	5326
8748	608	6517	5146
3714	609	5619	758
7398	611	346	2675
3428	611	7829	4055
4769	613	4222	2711
2886	613	1038	9364
9939	616	7848	6736
3149	619	8916	3540
4161	622	3675	7324
5435	622	4555	7561
6251	622	3996	2079
4388	623	1873	9132
8585	623	1164	8392
7850	624	9118	1501
6875	625	4159	6907
9989	626	9518	3530
8779	628	548	2629
5347	629	5029	177
4554	632	5391	2695
2109	633	9274	6911
3763	634	7628	9636
9403	636	7518	9122
7035	637	5243	4243
1468	639	6938	4956
2647	639	6312	6136
3784	641	8630	4535
6063	641	2666	3286
6105	642	6290	9314
9308	642	4794	4185
2538	644	2362	3337
3268	644	578	9991
508	645	2565	3705
1581	645	4602	7352
2813	646	6216	5586
1184	648	7653	7272
4472	648	8299	2851
4029	649	7504	2036
3522	650	8311	6538
862	651	2760	6126
3537	651	1844	5020
3132	652	4809	3783
9859	655	3219	2574
7734	656	7650	4892
1568	656	764	4037
7235	657	9719	7262
9078	657	3166	8031
1888	658	3392	7651
7228	660	929	1851
4473	662	5150	6417
4749	663	2738	9233
6049	663	9866	8504
8670	664	9888	4795
1980	665	4264	1691
3420	666	3748	8563
6910	667	781	3849
8383	668	1080	1628
9714	668	4466	7187
1704	669	8440	4877
6328	669	5508	6787
9822	669	980	6818
6176	670	9187	2208
5958	671	1722	6610
6369	672	8618	9995
4290	672	349	4073
5305	674	2422	9209
6105	674	4618	2721
7552	674	8148	9533
734	677	3618	6635
8200	678	7300	6465
8530	680	4552	6951
7398	680	6458	7960
2391	682	2482	422
9761	682	8082	1067
1522	684	3042	9096
5241	684	4374	2758
819	685	3806	8304
2733	685	1434	1868
4083	685	9009	9040
5558	687	9766	5570
7043	687	9832	9574
8039	687	1777	5131
377	688	8301	6290
7740	688	7823	8258
3700	690	8991	1796
5855	690	1922	3793
735	692	8150	6944
4119	692	7106	7500
6123	693	3915	3740
1298	700	1624	1873
3974	701	2148	6502
2512	702	2868	2692
7241	702	7347	2946
6560	703	2075	1937
3683	705	4255	3503
2010	708	9240	2097
5803	709	6618	5165
1371	710	7531	5086
3160	713	1909	4206
6426	714	8922	2116
8822	715	5202	2390
9071	718	5390	3594
8261	719	5847	8001
5353	721	665	421
9890	721	7041	1053
3780	722	5707	3672
7118	724	6834	8257
8057	725	3023	164
8289	726	7279	6597
3789	728	9367	6956
3748	730	2581	4022
319	735	8985	8931
1768	735	3891	8257
1543	737	6028	8021
7345	737	6194	7558
6748	738	8571	651
276	739	62	7122
8073	739	7530	6513
3120	740	439	4848
6153	740	7033	9135
123	743	7323	101
1055	743	232	6695
1335	743	2008	5226
9738	743	4003	8954
2099	743	4167	5400
7982	743	3469	972
6081	748	2583	8557
8559	748	9052	4808
3786	748	3486	9691
617	750	6874	8624
3834	753	7084	3830
9777	754	7304	9861
6532	758	9722	8996
5300	759	7759	5167
2032	761	911	80
1005	762	2732	7625
1802	767	930	3094
2951	771	3411	3888
1613	772	2622	7988
9264	773	5570	3569
6606	774	3174	2622
7404	774	41	993
2270	776	5054	4393
8573	776	3474	697
625	777	6353	8684
3239	777	8645	6637
6491	777	6789	6554
6544	777	1060	6310
6509	778	8176	8987
455	780	6473	3323
5916	780	4146	5790
6233	780	7876	37
9557	781	6728	2761
5254	783	9518	3407
2248	784	9571	6077
2495	787	9690	1628
2996	789	3157	3274
3971	789	6345	5523
6719	789	8989	851
5044	790	6855	9829
8769	791	4986	2549
19	794	7964	3199
6595	795	7011	5222
8366	795	8671	3910
8592	795	3778	3915
351	796	8190	1216
1269	796	4887	3246
9650	797	5891	6777
6821	798	6474	560
6960	800	8451	3827
988	801	1285	6864
4867	801	2287	7223
8926	801	9286	7696
5141	801	1994	8841
6087	804	8758	7894
3049	804	8229	3078
3580	806	2286	6148
243	806	2977	8200
4144	811	6130	3707
7115	811	8529	2093
6020	812	619	6282
4397	812	5648	9629
9854	813	4846	2951
9990	815	9714	5575
3831	816	940	5979
740	817	2114	7349
1184	817	1335	4645
8103	819	9253	5473
6144	820	6058	2652
7818	820	4702	7192
9290	822	5451	3220
5328	823	3801	2711
2938	824	703	247
5448	824	6752	1380
5619	824	5041	6506
5867	824	4986	8434
2109	826	1254	6786
1213	827	3427	9864
4257	827	3407	212
3615	828	144	3183
8176	828	1985	7672
2695	830	9657	4281
6185	830	5617	6560
9979	830	4958	3741
5879	833	6622	2019
6346	834	8913	1111
8046	834	2551	3474
4243	836	1641	8287
3959	837	2666	5582
2855	842	9186	7804
3486	843	1567	2406
2332	844	8641	8572
9070	844	1622	4947
941	846	2258	3137
4625	847	5979	6640
383	848	1395	497
7028	850	863	3346
4379	851	1794	1516
4425	854	3627	6052
6716	854	8229	2197
6515	859	3803	8851
9369	859	5364	196
3584	863	5417	9116
9461	863	4948	2809
440	865	8393	6948
2504	867	4626	1978
2986	868	4086	4520
6201	869	8380	8613
3786	869	4676	1125
6614	869	6145	6413
6811	870	9080	6315
711	871	4364	999
229	872	7164	6509
1760	872	8241	8775
5861	873	4605	2939
3214	874	8343	3685
6565	874	4070	5271
8498	874	6392	6844
1569	875	9190	327
6377	876	9233	2002
2444	877	8512	2060
2734	877	817	1313
2819	877	5839	8613
7216	878	2243	6194
8009	878	7287	972
6753	883	6055	1783
756	884	3739	7231
1071	885	2157	9583
5555	888	4123	7440
1159	889	1948	385
4350	889	2505	5601
390	890	6941	3101
5280	894	6225	7335
2294	894	4647	6734
2251	895	6355	1092
7216	896	7711	2041
3712	897	2774	450
2224	903	4325	6074
80	903	3636	1184
3148	904	255	1003
7760	905	2721	2482
9129	907	3280	9399
8014	909	8987	2741
5284	912	9056	5087
893	912	3206	9827
6770	914	8458	7793
8998	918	9842	3677
7824	919	5755	9061
3387	920	2255	5486
3943	920	2856	9146
8060	923	5052	463
7647	924	3806	1376
7012	925	4902	9188
9719	926	8730	2679
8717	930	9796	1339
7888	931	4052	8457
2214	933	7353	3897
129	934	1360	359
1435	934	7782	6214
7209	935	1811	4376
1118	936	1811	244
9761	937	283	9372
7410	938	1286	5655
2141	940	4106	6159
2243	940	8972	9887
739	942	7732	7949
1589	947	1587	4002
4301	951	8674	9923
8133	954	181	617
7405	955	3236	8947
474	955	869	712
4956	955	9307	363
5943	956	1626	1299
6134	956	7635	5052
7221	956	5770	1392
9557	956	2265	2078
9165	957	3989	821
145	960	7528	6823
4431	963	2176	4615
7490	963	2025	9058
1025	964	9943	7593
1795	966	7773	7585
1983	966	6064	4487
2126	968	8365	3400
2778	971	9901	6489
343	972	4732	7269
207	974	1009	2520
2082	974	9007	7798
4055	976	6432	9574
2758	978	1088	1737
7556	978	2065	8849
1501	979	6704	7692
1856	980	1061	126
7704	981	6096	7732
4530	981	9071	4680
7120	982	2835	8304
7925	982	6953	2316
9275	982	549	7101
747	983	7179	8356
7935	983	6364	1172
4879	985	713	6103
4942	986	5653	1366
8813	987	2335	9310
82	988	5742	671
6543	989	9601	9426
9136	989	6537	1834
2483	990	831	9535
5704	993	9804	1770
467	996	3710	4001
4626	996	9009	8265
8556	997	5740	5388
4273	1000	7800	8719
5560	1000	7047	4652
5244	1000	771	1643
9442	1001	2597	6269
5134	1003	434	4418
3992	1005	7061	4610
1297	1008	2037	3067
5769	1009	5369	238
1546	1009	798	2294
169	1012	5023	289
2063	1012	6416	9707
6218	1013	5275	3834
1830	1015	213	2974
3090	1015	9499	9010
9208	1016	1235	2677
616	1019	9970	9509
7856	1020	3782	6631
9007	1022	1305	6532
9256	1022	891	5497
6884	1023	8042	525
2084	1027	2318	8383
8410	1027	4581	3040
8003	1027	2063	7524
8927	1030	7984	6775
2439	1031	232	7505
5753	1031	5006	7306
5073	1032	6756	3713
8950	1032	2934	1170
3988	1033	4576	8333
39	1034	1685	9536
1551	1034	1350	9820
9877	1037	5714	8424
7717	1038	4270	4935
5826	1041	8181	796
4498	1046	1409	5377
5219	1046	2634	87
6575	1049	1499	9696
7848	1051	8622	9966
486	1052	4993	5621
3834	1052	6403	7014
8481	1054	1067	7048
287	1055	7577	1077
7761	1057	4709	7808
3438	1059	5763	4171
5763	1059	8459	1839
4338	1060	78	8110
2849	1061	3741	2104
8986	1064	8037	8115
9113	1064	5628	4578
8676	1065	8312	9432
3720	1065	3004	6695
5962	1066	5637	3186
185	1067	224	277
4217	1067	2480	4467
1165	1068	5173	8352
3825	1068	1992	535
7216	1071	6856	138
7182	1073	5259	4078
3417	1074	7272	6335
5556	1076	6971	4088
1773	1077	98	7426
3015	1077	7058	4913
6105	1077	8272	358
3119	1078	2861	4340
7293	1080	549	8206
7046	1080	9980	7555
614	1082	1885	177
2710	1082	3546	6665
6079	1082	4090	2613
552	1083	4398	9669
7464	1083	9076	4208
2201	1084	332	93
8703	1084	2460	1452
164	1085	5408	2795
6448	1085	1310	7999
471	1086	1644	7926
3066	1086	4155	5271
8476	1086	6410	2933
9366	1086	2664	748
5871	1087	9245	6701
606	1087	6957	3168
5969	1088	8793	8399
9280	1088	411	4570
580	1089	5964	3632
7984	1091	438	5413
4093	1091	380	9926
8444	1092	5996	3105
2264	1093	3032	9515
8175	1093	1158	608
8951	1094	6265	2264
9857	1094	978	9598
5827	1095	5015	9656
8357	1095	6983	3277
4946	1096	7512	752
4671	1097	7227	1475
1772	1100	9131	8780
8297	1101	3982	3779
8650	1103	8835	50
8400	1106	9165	2204
4810	1107	7758	3220
450	1108	5855	6515
4355	1109	5150	3034
5852	1109	3245	8502
6973	1110	7053	4949
2462	1112	3673	684
1496	1114	4265	8340
5711	1114	6100	8284
3986	1116	200	3826
7865	1116	6524	3761
1632	1118	4038	2071
9155	1118	2675	9604
277	1121	1991	855
4473	1122	1975	4993
5800	1122	2936	6731
4484	1123	728	9017
7353	1125	6354	2615
6822	1126	6612	3391
454	1127	6032	3476
1717	1129	5934	2553
2871	1130	4474	2241
9729	1130	8893	1767
2811	1133	6638	1122
7621	1137	8176	2077
5165	1140	4872	9219
5182	1140	1451	3995
8283	1142	8078	763
8885	1142	773	7078
9984	1144	8779	877
4022	1147	2462	2539
6228	1148	3658	1007
780	1149	5542	5321
9965	1149	4598	5580
5083	1153	4722	594
6967	1155	7988	2739
2746	1156	1378	7075
5640	1160	1236	8424
2853	1161	7875	3132
1179	1163	8797	9167
2061	1163	4901	6225
5600	1165	2955	6290
9737	1169	712	976
5088	1172	9952	3018
7846	1172	6550	432
2353	1174	7373	7271
4773	1175	381	8107
4754	1176	5944	8035
4059	1177	2037	7113
5447	1179	4686	3543
6490	1179	4233	8008
535	1180	7803	5368
4098	1182	4573	1499
3395	1184	3066	7576
1843	1185	2527	879
2116	1186	2061	696
8736	1186	6790	5276
967	1187	8386	5016
7316	1190	1523	9620
7605	1190	7128	1397
8681	1190	8106	847
7609	1193	8469	9625
777	1196	6824	8241
4692	1196	307	6889
6262	1196	8283	8746
9551	1196	498	1812
4411	1197	7312	7314
5418	1197	990	9677
9761	1198	2799	2846
7236	1198	2433	6246
8573	1200	5898	6421
273	1203	7057	7529
6045	1203	5410	3949
7169	1203	5426	3085
4123	1204	635	8206
153	1205	735	5779
1590	1207	7523	225
4175	1207	5688	4841
1617	1212	7697	1412
6274	1212	5006	9319
5417	1213	206	5418
5425	1213	3671	7785
803	1215	2570	7954
4450	1215	791	8459
5145	1217	5301	9371
8082	1220	7573	2283
7509	1223	1563	3825
6735	1227	7517	9264
3991	1228	2656	2424
7885	1229	7992	1835
8997	1231	9271	5392
8368	1238	7896	6912
160	1240	9253	3999
2121	1241	5230	7952
7922	1241	2459	1575
120	1242	2631	1368
7121	1243	9874	6282
1718	1248	3417	3280
8149	1248	742	3730
3858	1251	3183	163
3633	1252	9110	8904
6931	1253	3199	4298
737	1253	1750	9277
4540	1254	2456	7119
2834	1255	4357	8163
7999	1255	2428	8646
2730	1257	9166	9175
254	1258	8191	7113
2137	1265	276	4299
9067	1266	8001	5585
3310	1268	9489	7266
735	1268	208	1574
1981	1269	249	2866
9050	1269	5766	3522
3449	1269	2966	5019
6494	1270	7210	1136
36	1272	1111	7865
4505	1273	9419	4836
8171	1274	8841	7237
7038	1275	1976	831
9885	1275	2696	2127
8108	1275	4257	1244
19	1276	1084	7841
5586	1281	2488	9621
5762	1281	5508	3265
8066	1282	2022	6941
8691	1282	1173	53
2114	1286	1263	5245
65	1287	3431	2881
4134	1288	9043	8766
597	1289	1768	6916
4650	1290	9136	7848
3838	1293	4126	2411
8006	1293	9362	7786
375	1294	289	8125
3030	1294	6369	5606
8090	1294	2783	6321
1453	1295	4913	4436
3139	1295	4929	8147
6000	1295	156	4351
3181	1295	6401	2103
194	1299	1226	81
301	1299	5119	2491
7524	1303	5466	5232
7298	1304	3222	2288
1929	1305	1496	4898
1252	1306	3262	4351
269	1307	6457	8509
3402	1307	560	2616
8219	1308	6538	744
2108	1310	750	7110
6934	1311	603	9434
1430	1313	2311	781
4875	1313	5506	473
6965	1314	8602	1787
9894	1314	7275	986
3195	1315	1948	2981
5647	1315	8737	263
5023	1316	4682	5834
1651	1318	6694	9920
8519	1318	7290	7199
1649	1319	7615	8371
9771	1320	7616	3895
4914	1324	6088	995
7893	1325	2982	2794
1061	1328	1936	8029
3737	1331	8035	6529
8985	1332	3548	517
1104	1333	6743	5763
1444	1335	3269	1488
8859	1337	1562	4557
4453	1337	6526	731
9634	1337	6863	6545
436	1338	1563	9262
1046	1339	8377	6759
2729	1339	6988	7933
6535	1341	4364	9724
8822	1342	1350	3866
5094	1343	9615	7906
295	1344	9110	7918
4657	1344	2356	7760
6908	1344	6689	2378
2044	1345	8654	9508
586	1345	1898	5960
3993	1348	7077	7681
8574	1348	5791	6622
2000	1350	7324	8761
1901	1351	3461	5235
3866	1351	6217	8683
2685	1352	2303	7148
1118	1353	8217	6274
215	1358	134	4138
6482	1358	7404	6058
7478	1359	5959	4789
6084	1361	8645	8152
1666	1362	793	5501
3349	1363	330	3665
5434	1365	6054	6959
7693	1365	5117	8165
8674	1365	8185	8756
2063	1367	2576	1961
838	1368	4959	9815
3138	1369	7542	4629
8955	1369	3652	114
3214	1372	9776	8651
6773	1372	8891	6782
157	1374	3409	8626
4007	1374	8571	1881
6753	1374	2445	1669
3800	1374	5168	9738
9040	1375	1685	7982
904	1378	7186	4374
5722	1379	552	1351
8658	1380	1431	4515
3713	1382	2226	1165
9816	1383	1916	3145
1374	1386	5870	8980
8977	1386	922	3720
890	1390	7827	7251
2623	1390	2431	9759
9341	1392	8796	6692
513	1392	455	8272
3454	1394	276	9508
9273	1394	4078	4327
68	1395	9637	9975
2212	1396	9493	1151
6036	1397	5759	2021
5201	1399	836	8467
1908	1400	2321	6861
108	1401	7428	7831
4631	1401	3498	7289
3719	1403	613	8063
5142	1404	1312	5372
9129	1404	7765	6311
6310	1405	2707	4050
728	1408	7998	509
4369	1408	9721	4096
4051	1410	5060	3027
5458	1411	7660	6812
8677	1414	2112	3053
7263	1416	4955	7111
1784	1416	8492	5028
2294	1418	791	3135
5348	1418	6186	9634
7591	1419	762	1376
2066	1421	15	1555
4045	1421	3141	6142
9182	1422	516	6373
9435	1425	8420	2134
3878	1429	8078	8513
3579	1429	8967	6192
6464	1430	2504	5276
5911	1431	156	1189
3491	1435	6204	3460
5516	1435	3618	1044
1216	1436	8312	3033
6900	1438	8438	9576
6967	1438	270	556
8664	1438	3821	5367
2089	1439	326	3199
1333	1439	9710	6134
2209	1441	4240	4923
5435	1441	8261	3141
9345	1442	2149	4880
517	1442	1446	7815
6257	1447	7768	1422
6676	1447	2874	8310
9534	1448	5292	9799
8715	1449	299	3033
1466	1450	8019	6179
2468	1451	7454	5827
3592	1453	1832	6662
2369	1454	3546	7829
8231	1454	2643	256
7204	1455	4049	5451
1193	1456	934	8471
2480	1456	4032	4416
8438	1456	9877	659
30	1457	8437	3161
4916	1459	8431	917
8803	1459	5264	1424
4616	1460	9641	2125
4856	1462	9804	9655
5395	1463	9486	3058
5539	1465	7008	6217
1184	1466	981	4284
1803	1466	8664	8389
1881	1466	8611	3106
2079	1466	9063	5352
4979	1466	8859	1641
8065	1467	7047	9639
6449	1468	5252	6147
2593	1468	8888	9459
7533	1468	6926	1133
8431	1468	3726	6250
3785	1470	9882	2345
2326	1471	877	5565
3599	1474	934	2561
4275	1479	7967	7460
1752	1479	7971	1371
